year,province,cohort_type,actual_intake,optimal_intake,aci_value,niv_per_unit,scenario
2026,NB,low_quality_student,775,0,,-211205.93,aci_equal
2026,NB,low_wage_worker,1520,0,,-180555.42,aci_equal
2026,NB,refugee,110,488,,-439889.84,aci_equal
2026,NL,family_class,40,0,,-133783.0,aci_equal
2026,NL,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,NL,high_quality_student,400,0,,99711.36,aci_equal
2026,NL,high_wage_worker,1620,0,,412526.93,aci_equal
2026,NL,in_canada_transition,1230,0,,237641.37,aci_equal
2026,NL,low_quality_student,310,0,,-211205.93,aci_equal
2026,NL,low_wage_worker,655,0,,-180555.42,aci_equal
2026,NL,refugee,85,488,,-439889.84,aci_equal
2026,NS,family_class,250,0,,-133783.0,aci_equal
2026,NS,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,NS,high_quality_student,810,0,,99711.36,aci_equal
2026,NS,high_wage_worker,5140,0,,412526.93,aci_equal
2026,NS,in_canada_transition,2030,0,,237641.37,aci_equal
2026,NS,low_quality_student,1100,0,,-211205.93,aci_equal
2026,NS,low_wage_worker,1780,0,,-180555.42,aci_equal
2026,NS,refugee,195,488,,-439889.84,aci_equal
2026,NT,family_class,5,0,,-133783.0,aci_equal
2026,NT,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,NT,high_quality_student,0,0,0.5,99711.36,aci_equal
2026,NT,high_wage_worker,130,0,,412526.93,aci_equal
2026,NT,in_canada_transition,145,0,,237641.37,aci_equal
2026,NT,low_quality_student,20,0,,-211205.93,aci_equal
2026,NT,low_wage_worker,20,0,,-180555.42,aci_equal
2026,NT,refugee,0,488,0.5,-439889.84,aci_equal
2026,NU,family_class,0,0,0.5,-133783.0,aci_equal
2026,NU,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,NU,high_quality_student,0,0,0.5,99711.36,aci_equal
2026,NU,high_wage_worker,15,0,,412526.93,aci_equal
2026,NU,in_canada_transition,0,0,0.5,237641.37,aci_equal
2026,NU,low_quality_student,0,0,0.5,-211205.93,aci_equal
2026,NU,low_wage_worker,0,0,0.5,-180555.42,aci_equal
2026,NU,refugee,0,488,0.5,-439889.84,aci_equal
2026,ON,family_class,9345,0,,-133783.0,aci_equal
2026,ON,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,ON,high_quality_student,16605,0,,99711.36,aci_equal
2026,ON,high_wage_worker,111100,0,,412526.93,aci_equal
2026,ON,in_canada_transition,14245,0,,237641.37,aci_equal
2026,ON,low_quality_student,11815,0,,-211205.93,aci_equal
2026,ON,low_wage_worker,28625,0,,-180555.42,aci_equal
2026,ON,refugee,6840,488,,-439889.84,aci_equal
2026,PE,family_class,45,0,,-133783.0,aci_equal
2026,PE,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,PE,high_quality_student,150,0,,99711.36,aci_equal
2026,PE,high_wage_worker,1045,0,,412526.93,aci_equal
2026,PE,in_canada_transition,545,0,,237641.37,aci_equal
2026,PE,low_quality_student,155,0,,-211205.93,aci_equal
2026,PE,low_wage_worker,470,0,,-180555.42,aci_equal
2026,PE,refugee,10,488,,-439889.84,aci_equal
2026,QC,family_class,2145,0,,-133783.0,aci_equal
2026,QC,francophone_pr,1266,49,,444285.46,aci_equal
2026,QC,high_quality_student,6525,0,,99711.36,aci_equal
2026,QC,high_wage_worker,25335,0,,412526.93,aci_equal
2026,QC,in_canada_transition,0,0,0.5,237641.37,aci_equal
2026,QC,low_quality_student,4520,0,,-211205.93,aci_equal
2026,QC,low_wage_worker,17565,0,,-180555.42,aci_equal
2026,QC,refugee,1670,488,,-439889.84,aci_equal
2026,SK,family_class,395,0,,-133783.0,aci_equal
2026,SK,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,SK,high_quality_student,810,0,,99711.36,aci_equal
2026,SK,high_wage_worker,4560,0,,412526.93,aci_equal
2026,SK,in_canada_transition,2615,0,,237641.37,aci_equal
2026,SK,low_quality_student,930,0,,-211205.93,aci_equal
2026,SK,low_wage_worker,1650,0,,-180555.42,aci_equal
2026,SK,refugee,215,488,,-439889.84,aci_equal
2026,YT,family_class,20,0,,-133783.0,aci_equal
2026,YT,francophone_pr,0,49,0.5,444285.46,aci_equal
2026,YT,high_quality_student,10,0,,99711.36,aci_equal
2026,YT,high_wage_worker,195,0,,412526.93,aci_equal
2026,YT,in_canada_transition,185,0,,237641.37,aci_equal
2026,YT,low_quality_student,25,0,,-211205.93,aci_equal
2026,YT,low_wage_worker,65,0,,-180555.42,aci_equal
2026,YT,refugee,0,488,0.5,-439889.84,aci_equal
2018,AB,family_class,13920,84930,0.4448,-133783.0,aci_fiscal_heavy
2018,AB,francophone_pr,0,1914,0.5,444285.46,aci_fiscal_heavy
2018,AB,high_quality_student,13155,254125,0.4448,99711.36,aci_fiscal_heavy
2018,AB,high_wage_worker,27165,316575,0.4448,412526.93,aci_fiscal_heavy
2018,AB,in_canada_transition,12820,91360,0.4448,237641.37,aci_fiscal_heavy
2018,AB,low_quality_student,6120,113060,0.4448,-211205.93,aci_fiscal_heavy
2018,AB,low_wage_worker,11300,102855,0.4448,-180555.42,aci_fiscal_heavy
2018,AB,refugee,6355,26482,0.4448,-439889.84,aci_fiscal_heavy
2018,BC,family_class,14760,0,0.4893,-133783.0,aci_fiscal_heavy
2018,BC,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,BC,high_quality_student,52900,0,0.4893,99711.36,aci_fiscal_heavy
2018,BC,high_wage_worker,56705,0,0.4893,412526.93,aci_fiscal_heavy
2018,BC,in_canada_transition,16645,0,0.4893,237641.37,aci_fiscal_heavy
2018,BC,low_quality_student,31690,0,0.4893,-211205.93,aci_fiscal_heavy
2018,BC,low_wage_worker,24165,0,0.4893,-180555.42,aci_fiscal_heavy
2018,BC,refugee,3375,1892,0.4893,-439889.84,aci_fiscal_heavy
2018,MB,family_class,2730,0,0.3733,-133783.0,aci_fiscal_heavy
2018,MB,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,MB,high_quality_student,9585,0,0.3733,99711.36,aci_fiscal_heavy
2018,MB,high_wage_worker,10095,0,0.3733,412526.93,aci_fiscal_heavy
2018,MB,in_canada_transition,10260,0,0.3733,237641.37,aci_fiscal_heavy
2018,MB,low_quality_student,3050,0,0.3733,-211205.93,aci_fiscal_heavy
2018,MB,low_wage_worker,1180,0,0.3733,-180555.42,aci_fiscal_heavy
2018,MB,refugee,1540,1892,0.3733,-439889.84,aci_fiscal_heavy
2018,NB,family_class,390,0,0.327,-133783.0,aci_fiscal_heavy
2018,NB,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,NB,high_quality_student,2460,0,0.327,99711.36,aci_fiscal_heavy
2018,NB,high_wage_worker,2320,0,0.327,412526.93,aci_fiscal_heavy
2018,NB,in_canada_transition,3600,0,0.327,237641.37,aci_fiscal_heavy
2018,NB,low_quality_student,1360,0,0.327,-211205.93,aci_fiscal_heavy
2018,NB,low_wage_worker,1385,0,0.327,-180555.42,aci_fiscal_heavy
2018,NB,refugee,340,1892,0.327,-439889.84,aci_fiscal_heavy
2018,NL,family_class,180,0,0.3387,-133783.0,aci_fiscal_heavy
2018,NL,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,NL,high_quality_student,1890,0,0.3387,99711.36,aci_fiscal_heavy
2018,NL,high_wage_worker,1745,0,0.3387,412526.93,aci_fiscal_heavy
2018,NL,in_canada_transition,885,0,0.3387,237641.37,aci_fiscal_heavy
2018,NL,low_quality_student,485,0,0.3387,-211205.93,aci_fiscal_heavy
2018,NL,low_wage_worker,420,0,0.3387,-180555.42,aci_fiscal_heavy
2018,NL,refugee,265,1892,0.3387,-439889.84,aci_fiscal_heavy
2018,NS,family_class,685,0,0.307,-133783.0,aci_fiscal_heavy
2018,NS,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,NS,high_quality_student,6955,0,0.307,99711.36,aci_fiscal_heavy
2018,NS,high_wage_worker,4150,0,0.307,412526.93,aci_fiscal_heavy
2018,NS,in_canada_transition,4205,0,0.307,237641.37,aci_fiscal_heavy
2018,NS,low_quality_student,3300,0,0.307,-211205.93,aci_fiscal_heavy
2018,NS,low_wage_worker,2055,0,0.307,-180555.42,aci_fiscal_heavy
2018,NS,refugee,645,1892,0.307,-439889.84,aci_fiscal_heavy
2018,NT,family_class,55,0,,-133783.0,aci_fiscal_heavy
2018,NT,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2018,NT,high_wage_worker,80,0,,412526.93,aci_fiscal_heavy
2018,NT,in_canada_transition,120,0,,237641.37,aci_fiscal_heavy
2018,NT,low_quality_student,10,0,,-211205.93,aci_fiscal_heavy
2018,NT,low_wage_worker,30,0,,-180555.42,aci_fiscal_heavy
2018,NT,refugee,0,1892,0.5,-439889.84,aci_fiscal_heavy
2018,NU,family_class,0,0,0.5,-133783.0,aci_fiscal_heavy
2018,NU,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,NU,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2018,NU,high_wage_worker,0,0,0.5,412526.93,aci_fiscal_heavy
2018,NU,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2018,NU,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2018,NU,low_wage_worker,55,0,,-180555.42,aci_fiscal_heavy
2018,NU,refugee,0,1892,0.5,-439889.84,aci_fiscal_heavy
2018,ON,family_class,37850,0,0.4254,-133783.0,aci_fiscal_heavy
2018,ON,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,ON,high_quality_student,126310,0,0.4254,99711.36,aci_fiscal_heavy
2018,ON,high_wage_worker,135140,0,0.4254,412526.93,aci_fiscal_heavy
2018,ON,in_canada_transition,29215,0,0.4254,237641.37,aci_fiscal_heavy
2018,ON,low_quality_student,54725,0,0.4254,-211205.93,aci_fiscal_heavy
2018,ON,low_wage_worker,41465,0,0.4254,-180555.42,aci_fiscal_heavy
2018,ON,refugee,25900,1892,0.4254,-439889.84,aci_fiscal_heavy
2018,PE,family_class,90,0,,-133783.0,aci_fiscal_heavy
2018,PE,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,PE,high_quality_student,1085,0,,99711.36,aci_fiscal_heavy
2018,PE,high_wage_worker,1220,0,,412526.93,aci_fiscal_heavy
2018,PE,in_canada_transition,1860,0,,237641.37,aci_fiscal_heavy
2018,PE,low_quality_student,820,0,,-211205.93,aci_fiscal_heavy
2018,PE,low_wage_worker,845,0,,-180555.42,aci_fiscal_heavy
2018,PE,refugee,55,1892,,-439889.84,aci_fiscal_heavy
2018,QC,family_class,12270,0,0.4499,-133783.0,aci_fiscal_heavy
2018,QC,francophone_pr,3554,137,0.4499,444285.46,aci_fiscal_heavy
2018,QC,high_quality_student,35425,0,0.4499,99711.36,aci_fiscal_heavy
2018,QC,high_wage_worker,71115,0,0.4499,412526.93,aci_fiscal_heavy
2018,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2018,QC,low_quality_student,9905,0,0.4499,-211205.93,aci_fiscal_heavy
2018,QC,low_wage_worker,18875,0,0.4499,-180555.42,aci_fiscal_heavy
2018,QC,refugee,9640,1892,0.4499,-439889.84,aci_fiscal_heavy
2018,SK,family_class,1975,0,0.5035,-133783.0,aci_fiscal_heavy
2018,SK,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,SK,high_quality_student,4325,0,0.5035,99711.36,aci_fiscal_heavy
2018,SK,high_wage_worker,6380,0,0.5035,412526.93,aci_fiscal_heavy
2018,SK,in_canada_transition,11560,0,0.5035,237641.37,aci_fiscal_heavy
2018,SK,low_quality_student,1590,0,0.5035,-211205.93,aci_fiscal_heavy
2018,SK,low_wage_worker,1000,0,0.5035,-180555.42,aci_fiscal_heavy
2018,SK,refugee,1055,1892,0.5035,-439889.84,aci_fiscal_heavy
2018,YT,family_class,25,0,,-133783.0,aci_fiscal_heavy
2018,YT,francophone_pr,0,137,0.5,444285.46,aci_fiscal_heavy
2018,YT,high_quality_student,35,0,,99711.36,aci_fiscal_heavy
2018,YT,high_wage_worker,460,0,,412526.93,aci_fiscal_heavy
2018,YT,in_canada_transition,190,0,,237641.37,aci_fiscal_heavy
2018,YT,low_quality_student,5,0,,-211205.93,aci_fiscal_heavy
2018,YT,low_wage_worker,80,0,,-180555.42,aci_fiscal_heavy
2018,YT,refugee,10,1892,,-439889.84,aci_fiscal_heavy
2019,AB,family_class,15290,91025,0.4318,-133783.0,aci_fiscal_heavy
2019,AB,francophone_pr,0,2064,0.5,444285.46,aci_fiscal_heavy
2019,AB,high_quality_student,14450,296205,0.4318,99711.36,aci_fiscal_heavy
2019,AB,high_wage_worker,29960,381165,0.4318,412526.93,aci_fiscal_heavy
2019,AB,in_canada_transition,13270,102995,0.4318,237641.37,aci_fiscal_heavy
2019,AB,low_quality_student,6550,115035,0.4318,-211205.93,aci_fiscal_heavy
2019,AB,low_wage_worker,10930,109645,0.4318,-180555.42,aci_fiscal_heavy
2019,AB,refugee,7640,28477,0.4318,-439889.84,aci_fiscal_heavy
2019,BC,family_class,16225,0,0.4984,-133783.0,aci_fiscal_heavy
2019,BC,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,BC,high_quality_student,57995,0,0.4984,99711.36,aci_fiscal_heavy
2019,BC,high_wage_worker,70585,0,0.4984,412526.93,aci_fiscal_heavy
2019,BC,in_canada_transition,19295,0,0.4984,237641.37,aci_fiscal_heavy
2019,BC,low_quality_student,30775,0,0.4984,-211205.93,aci_fiscal_heavy
2019,BC,low_wage_worker,26945,0,0.4984,-180555.42,aci_fiscal_heavy
2019,BC,refugee,3895,2034,0.4984,-439889.84,aci_fiscal_heavy
2019,MB,family_class,3150,0,0.3921,-133783.0,aci_fiscal_heavy
2019,MB,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,MB,high_quality_student,9835,0,0.3921,99711.36,aci_fiscal_heavy
2019,MB,high_wage_worker,11560,0,0.3921,412526.93,aci_fiscal_heavy
2019,MB,in_canada_transition,12955,0,0.3921,237641.37,aci_fiscal_heavy
2019,MB,low_quality_student,2835,0,0.3921,-211205.93,aci_fiscal_heavy
2019,MB,low_wage_worker,1315,0,0.3921,-180555.42,aci_fiscal_heavy
2019,MB,refugee,2015,2034,0.3921,-439889.84,aci_fiscal_heavy
2019,NB,family_class,395,0,0.3504,-133783.0,aci_fiscal_heavy
2019,NB,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,NB,high_quality_student,3190,0,0.3504,99711.36,aci_fiscal_heavy
2019,NB,high_wage_worker,2945,0,0.3504,412526.93,aci_fiscal_heavy
2019,NB,in_canada_transition,4845,0,0.3504,237641.37,aci_fiscal_heavy
2019,NB,low_quality_student,1230,0,0.3504,-211205.93,aci_fiscal_heavy
2019,NB,low_wage_worker,1700,0,0.3504,-180555.42,aci_fiscal_heavy
2019,NB,refugee,480,2034,0.3504,-439889.84,aci_fiscal_heavy
2019,NL,family_class,215,0,0.3563,-133783.0,aci_fiscal_heavy
2019,NL,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,NL,high_quality_student,2185,0,0.3563,99711.36,aci_fiscal_heavy
2019,NL,high_wage_worker,1840,0,0.3563,412526.93,aci_fiscal_heavy
2019,NL,in_canada_transition,1075,0,0.3563,237641.37,aci_fiscal_heavy
2019,NL,low_quality_student,485,0,0.3563,-211205.93,aci_fiscal_heavy
2019,NL,low_wage_worker,435,0,0.3563,-180555.42,aci_fiscal_heavy
2019,NL,refugee,385,2034,0.3563,-439889.84,aci_fiscal_heavy
2019,NS,family_class,855,0,0.3228,-133783.0,aci_fiscal_heavy
2019,NS,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,NS,high_quality_student,7350,0,0.3228,99711.36,aci_fiscal_heavy
2019,NS,high_wage_worker,5760,0,0.3228,412526.93,aci_fiscal_heavy
2019,NS,in_canada_transition,5460,0,0.3228,237641.37,aci_fiscal_heavy
2019,NS,low_quality_student,3270,0,0.3228,-211205.93,aci_fiscal_heavy
2019,NS,low_wage_worker,2230,0,0.3228,-180555.42,aci_fiscal_heavy
2019,NS,refugee,790,2034,0.3228,-439889.84,aci_fiscal_heavy
2019,NT,family_class,55,0,,-133783.0,aci_fiscal_heavy
2019,NT,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2019,NT,high_wage_worker,80,0,,412526.93,aci_fiscal_heavy
2019,NT,in_canada_transition,50,0,,237641.37,aci_fiscal_heavy
2019,NT,low_quality_student,10,0,,-211205.93,aci_fiscal_heavy
2019,NT,low_wage_worker,5,0,,-180555.42,aci_fiscal_heavy
2019,NT,refugee,0,2034,0.5,-439889.84,aci_fiscal_heavy
2019,NU,family_class,5,0,,-133783.0,aci_fiscal_heavy
2019,NU,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,NU,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2019,NU,high_wage_worker,20,0,,412526.93,aci_fiscal_heavy
2019,NU,in_canada_transition,5,0,,237641.37,aci_fiscal_heavy
2019,NU,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2019,NU,low_wage_worker,0,0,0.5,-180555.42,aci_fiscal_heavy
2019,NU,refugee,0,2034,0.5,-439889.84,aci_fiscal_heavy
2019,ON,family_class,42565,0,0.4244,-133783.0,aci_fiscal_heavy
2019,ON,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,ON,high_quality_student,149250,0,0.4244,99711.36,aci_fiscal_heavy
2019,ON,high_wage_worker,172755,0,0.4244,412526.93,aci_fiscal_heavy
2019,ON,in_canada_transition,32230,0,0.4244,237641.37,aci_fiscal_heavy
2019,ON,low_quality_student,54790,0,0.4244,-211205.93,aci_fiscal_heavy
2019,ON,low_wage_worker,39535,0,0.4244,-180555.42,aci_fiscal_heavy
2019,ON,refugee,28640,2034,0.4244,-439889.84,aci_fiscal_heavy
2019,PE,family_class,105,0,,-133783.0,aci_fiscal_heavy
2019,PE,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,PE,high_quality_student,1275,0,,99711.36,aci_fiscal_heavy
2019,PE,high_wage_worker,1745,0,,412526.93,aci_fiscal_heavy
2019,PE,in_canada_transition,2115,0,,237641.37,aci_fiscal_heavy
2019,PE,low_quality_student,655,0,,-211205.93,aci_fiscal_heavy
2019,PE,low_wage_worker,1075,0,,-180555.42,aci_fiscal_heavy
2019,PE,refugee,55,2034,,-439889.84,aci_fiscal_heavy
2019,QC,family_class,9650,0,0.4587,-133783.0,aci_fiscal_heavy
2019,QC,francophone_pr,3834,147,0.4587,444285.46,aci_fiscal_heavy
2019,QC,high_quality_student,45845,0,0.4587,99711.36,aci_fiscal_heavy
2019,QC,high_wage_worker,76705,0,0.4587,412526.93,aci_fiscal_heavy
2019,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2019,QC,low_quality_student,12770,0,0.4587,-211205.93,aci_fiscal_heavy
2019,QC,low_wage_worker,24360,0,0.4587,-180555.42,aci_fiscal_heavy
2019,QC,refugee,7750,2034,0.4587,-439889.84,aci_fiscal_heavy
2019,SK,family_class,2440,0,0.4636,-133783.0,aci_fiscal_heavy
2019,SK,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,SK,high_quality_student,4755,0,0.4636,99711.36,aci_fiscal_heavy
2019,SK,high_wage_worker,6680,0,0.4636,412526.93,aci_fiscal_heavy
2019,SK,in_canada_transition,11430,0,0.4636,237641.37,aci_fiscal_heavy
2019,SK,low_quality_student,1650,0,0.4636,-211205.93,aci_fiscal_heavy
2019,SK,low_wage_worker,1015,0,0.4636,-180555.42,aci_fiscal_heavy
2019,SK,refugee,1230,2034,0.4636,-439889.84,aci_fiscal_heavy
2019,YT,family_class,75,0,,-133783.0,aci_fiscal_heavy
2019,YT,francophone_pr,0,147,0.5,444285.46,aci_fiscal_heavy
2019,YT,high_quality_student,75,0,,99711.36,aci_fiscal_heavy
2019,YT,high_wage_worker,530,0,,412526.93,aci_fiscal_heavy
2019,YT,in_canada_transition,265,0,,237641.37,aci_fiscal_heavy
2019,YT,low_quality_student,15,0,,-211205.93,aci_fiscal_heavy
2019,YT,low_wage_worker,100,0,,-180555.42,aci_fiscal_heavy
2019,YT,refugee,5,2034,,-439889.84,aci_fiscal_heavy
2020,AB,family_class,7530,48975,0.3792,-133783.0,aci_fiscal_heavy
2020,AB,francophone_pr,0,1511,0.5,444285.46,aci_fiscal_heavy
2020,AB,high_quality_student,9220,203840,0.3792,99711.36,aci_fiscal_heavy
2020,AB,high_wage_worker,20285,281680,0.3792,412526.93,aci_fiscal_heavy
2020,AB,in_canada_transition,9660,65310,0.3792,237641.37,aci_fiscal_heavy
2020,AB,low_quality_student,4305,67885,0.3792,-211205.93,aci_fiscal_heavy
2020,AB,low_wage_worker,7305,89910,0.3792,-180555.42,aci_fiscal_heavy
2020,AB,refugee,3025,15559,0.3792,-439889.84,aci_fiscal_heavy
2020,BC,family_class,8015,0,0.355,-133783.0,aci_fiscal_heavy
2020,BC,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,BC,high_quality_student,44450,0,0.355,99711.36,aci_fiscal_heavy
2020,BC,high_wage_worker,50850,0,0.355,412526.93,aci_fiscal_heavy
2020,BC,in_canada_transition,13925,0,0.355,237641.37,aci_fiscal_heavy
2020,BC,low_quality_student,18175,0,0.355,-211205.93,aci_fiscal_heavy
2020,BC,low_wage_worker,20845,0,0.355,-180555.42,aci_fiscal_heavy
2020,BC,refugee,2040,1197,0.355,-439889.84,aci_fiscal_heavy
2020,MB,family_class,1475,0,0.3378,-133783.0,aci_fiscal_heavy
2020,MB,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,MB,high_quality_student,7295,0,0.3378,99711.36,aci_fiscal_heavy
2020,MB,high_wage_worker,11325,0,0.3378,412526.93,aci_fiscal_heavy
2020,MB,in_canada_transition,6170,0,0.3378,237641.37,aci_fiscal_heavy
2020,MB,low_quality_student,1885,0,0.3378,-211205.93,aci_fiscal_heavy
2020,MB,low_wage_worker,965,0,0.3378,-180555.42,aci_fiscal_heavy
2020,MB,refugee,565,1197,0.3378,-439889.84,aci_fiscal_heavy
2020,NB,family_class,220,0,0.3044,-133783.0,aci_fiscal_heavy
2020,NB,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,NB,high_quality_student,1705,0,0.3044,99711.36,aci_fiscal_heavy
2020,NB,high_wage_worker,3110,0,0.3044,412526.93,aci_fiscal_heavy
2020,NB,in_canada_transition,2190,0,0.3044,237641.37,aci_fiscal_heavy
2020,NB,low_quality_student,630,0,0.3044,-211205.93,aci_fiscal_heavy
2020,NB,low_wage_worker,1645,0,0.3044,-180555.42,aci_fiscal_heavy
2020,NB,refugee,255,1197,0.3044,-439889.84,aci_fiscal_heavy
2020,NL,family_class,115,0,0.3216,-133783.0,aci_fiscal_heavy
2020,NL,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,NL,high_quality_student,1250,0,0.3216,99711.36,aci_fiscal_heavy
2020,NL,high_wage_worker,1265,0,0.3216,412526.93,aci_fiscal_heavy
2020,NL,in_canada_transition,565,0,0.3216,237641.37,aci_fiscal_heavy
2020,NL,low_quality_student,190,0,0.3216,-211205.93,aci_fiscal_heavy
2020,NL,low_wage_worker,415,0,0.3216,-180555.42,aci_fiscal_heavy
2020,NL,refugee,105,1197,0.3216,-439889.84,aci_fiscal_heavy
2020,NS,family_class,450,0,0.2944,-133783.0,aci_fiscal_heavy
2020,NS,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,NS,high_quality_student,3840,0,0.2944,99711.36,aci_fiscal_heavy
2020,NS,high_wage_worker,6205,0,0.2944,412526.93,aci_fiscal_heavy
2020,NS,in_canada_transition,2530,0,0.2944,237641.37,aci_fiscal_heavy
2020,NS,low_quality_student,1450,0,0.2944,-211205.93,aci_fiscal_heavy
2020,NS,low_wage_worker,2105,0,0.2944,-180555.42,aci_fiscal_heavy
2020,NS,refugee,325,1197,0.2944,-439889.84,aci_fiscal_heavy
2020,NT,family_class,20,0,,-133783.0,aci_fiscal_heavy
2020,NT,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2020,NT,high_wage_worker,50,0,,412526.93,aci_fiscal_heavy
2020,NT,in_canada_transition,45,0,,237641.37,aci_fiscal_heavy
2020,NT,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2020,NT,low_wage_worker,0,0,0.5,-180555.42,aci_fiscal_heavy
2020,NT,refugee,0,1197,0.5,-439889.84,aci_fiscal_heavy
2020,ON,family_class,22220,0,0.3807,-133783.0,aci_fiscal_heavy
2020,ON,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,ON,high_quality_student,97490,0,0.3807,99711.36,aci_fiscal_heavy
2020,ON,high_wage_worker,125575,0,0.3807,412526.93,aci_fiscal_heavy
2020,ON,in_canada_transition,23385,0,0.3807,237641.37,aci_fiscal_heavy
2020,ON,low_quality_student,29600,0,0.3807,-211205.93,aci_fiscal_heavy
2020,ON,low_wage_worker,31830,0,0.3807,-180555.42,aci_fiscal_heavy
2020,ON,refugee,17285,1197,0.3807,-439889.84,aci_fiscal_heavy
2020,PE,family_class,35,0,,-133783.0,aci_fiscal_heavy
2020,PE,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,PE,high_quality_student,760,0,,99711.36,aci_fiscal_heavy
2020,PE,high_wage_worker,1365,0,,412526.93,aci_fiscal_heavy
2020,PE,in_canada_transition,1140,0,,237641.37,aci_fiscal_heavy
2020,PE,low_quality_student,555,0,,-211205.93,aci_fiscal_heavy
2020,PE,low_wage_worker,1010,0,,-180555.42,aci_fiscal_heavy
2020,PE,refugee,45,1197,,-439889.84,aci_fiscal_heavy
2020,QC,family_class,7755,0,0.3764,-133783.0,aci_fiscal_heavy
2020,QC,francophone_pr,2790,116,0.3764,444285.46,aci_fiscal_heavy
2020,QC,high_quality_student,35110,0,0.3764,99711.36,aci_fiscal_heavy
2020,QC,high_wage_worker,55820,0,0.3764,412526.93,aci_fiscal_heavy
2020,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2020,QC,low_quality_student,10040,0,0.3764,-211205.93,aci_fiscal_heavy
2020,QC,low_wage_worker,23155,0,0.3764,-180555.42,aci_fiscal_heavy
2020,QC,refugee,4670,1197,0.3764,-439889.84,aci_fiscal_heavy
2020,SK,family_class,1135,0,0.4558,-133783.0,aci_fiscal_heavy
2020,SK,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,SK,high_quality_student,2650,0,0.4558,99711.36,aci_fiscal_heavy
2020,SK,high_wage_worker,5375,0,0.4558,412526.93,aci_fiscal_heavy
2020,SK,in_canada_transition,5610,0,0.4558,237641.37,aci_fiscal_heavy
2020,SK,low_quality_student,1030,0,0.4558,-211205.93,aci_fiscal_heavy
2020,SK,low_wage_worker,570,0,0.4558,-180555.42,aci_fiscal_heavy
2020,SK,refugee,410,1197,0.4558,-439889.84,aci_fiscal_heavy
2020,YT,family_class,5,0,,-133783.0,aci_fiscal_heavy
2020,YT,francophone_pr,0,116,0.5,444285.46,aci_fiscal_heavy
2020,YT,high_quality_student,70,0,,99711.36,aci_fiscal_heavy
2020,YT,high_wage_worker,455,0,,412526.93,aci_fiscal_heavy
